TIME;POWER;LONG ACCEL;LAT ACCEL;VERT ACCEL;PITCH RATE;GPS SPEED;BRAKE LIGHT;PEDAL FORCE ;PULL FORCE ;GPS HEADING;GPS LONGITUDE;GPS LATITUDE;GPS X POSITION;GPS Y POSITION;GPS ALTITUDE ;GPS STATUS;GPS SAT COUNT;GPS SPEED ACC;GPS POS ACC;INITIAL PITCH;INITIAL ROLL;PROCESSED PITCH;PROCESSED ACCEL;FILTERED PROCESSED ACCEL;SLIP ANGLE;PROCESSED SPEED
[mS];[V];[m/s/s];[m/s/s];[m/s/s];[deg/s];[km/h];[-];[N];[N];[deg];[deg];[deg];[m];[m];[m];[-];[-];[km/h];[m];[deg];[deg];[deg];[m/s/s];[m/s/s];[deg];[km/h]


820;12,4;0,58;-0,62;10,02;1,08;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
830;12,4;0,25;-0,55;9,94;0,13;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,87;0,00;0,00;190,44;0,00;0,00
840;12,4;0,22;-0,31;9,80;-0,30;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,87;0,00;0,00;190,44;0,00;0,00
850;12,4;0,77;-0,32;9,70;-1,45;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
860;12,4;0,85;-0,58;9,65;-1,57;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,85;0,00;0,00;190,44;0,00;0,00
870;12,4;0,37;-0,61;9,92;0,24;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,85;0,00;0,00;190,44;0,00;0,00
880;12,4;0,66;-0,53;9,66;-0,90;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
890;12,4;0,67;-0,55;9,67;-0,25;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
900;12,4;0,16;-0,50;9,82;1,62;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,87;0,00;0,00;190,44;0,00;0,00
910;12,4;0,33;-0,26;9,81;-0,32;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,87;0,00;0,00;190,44;0,00;0,00
920;12,4;0,97;-0,35;9,66;-0,57;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,85;0,00;0,00;190,44;0,00;0,00
930;12,4;0,65;-0,72;9,66;1,38;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,84;0,00;0,00;190,44;0,00;0,00
940;12,4;0,26;-0,68;9,70;2,50;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
950;12,4;0,55;-0,43;9,83;1,82;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,87;0,00;0,00;190,44;0,00;0,00
960;12,4;0,64;-0,53;9,83;0,39;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,87;0,00;0,00;190,44;0,00;0,00
970;12,4;0,14;-0,48;9,81;0,97;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,87;0,00;0,00;190,44;0,00;0,00
980;12,4;0,28;-0,31;9,75;0,42;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,87;0,00;0,00;190,44;0,00;0,00
990;12,4;0,67;-0,45;9,73;-0,74;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
1000;12,4;0,62;-0,67;9,82;-0,52;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
1010;12,4;0,46;-0,51;9,86;-0,02;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
1020;12,4;0,64;-0,39;9,74;-0,88;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
1030;12,4;0,63;-0,58;9,62;-0,42;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
1040;12,4;0,23;-0,48;9,67;0,98;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
1050;12,4;0,33;-0,39;9,69;0,81;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
1060;12,4;0,67;-0,52;9,74;0,48;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
1070;12,4;0,68;-0,62;9,82;1,05;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
1080;12,4;0,39;-0,50;9,87;1,63;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
1090;12,4;0,56;-0,44;9,84;0,49;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
1100;12,4;0,65;-0,53;9,82;-0,27;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
1110;12,4;0,40;-0,45;9,78;0,08;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
1120;12,4;0,37;-0,42;9,72;0,13;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
1130;12,4;0,70;-0,54;9,68;-0,83;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,86;0,00;0,00;190,44;0,00;0,00
