TIME;POWER;LONG ACCEL;LAT ACCEL;VERT ACCEL;PITCH RATE;GPS SPEED;BRAKE LIGHT;PEDAL FORCE ;PULL FORCE ;GPS HEADING;GPS LONGITUDE;GPS LATITUDE;GPS X POSITION;GPS Y POSITION;GPS ALTITUDE ;GPS STATUS;GPS SAT COUNT;GPS SPEED ACC;GPS POS ACC;INITIAL PITCH;INITIAL ROLL;PROCESSED PITCH;PROCESSED ACCEL;FILTERED PROCESSED ACCEL;SLIP ANGLE;PROCESSED SPEED
[mS];[V];[m/s/s];[m/s/s];[m/s/s];[deg/s];[km/h];[-];[N];[N];[deg];[deg];[deg];[m];[m];[m];[-];[-];[km/h];[m];[deg];[deg];[deg];[m/s/s];[m/s/s];[deg];[km/h]


400;12,3;0,22;-0,31;9,78;0,94;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,72;0,00;0,00;190,44;0,00;0,00
410;12,3;0,57;-0,39;9,75;-0,73;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,70;0,00;0,00;190,44;0,00;0,00
420;12,4;0,47;-0,57;9,71;-0,57;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,69;0,00;0,00;190,44;0,00;0,00
430;12,4;0,29;-0,43;9,78;0,97;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,71;0,00;0,00;190,44;0,00;0,00
440;12,3;0,58;-0,38;9,74;0,14;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,70;0,00;0,00;190,44;0,00;0,00
450;12,4;0,70;-0,55;9,74;-0,70;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,69;0,00;0,00;190,44;0,00;0,00
460;12,4;0,43;-0,53;9,84;0,49;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,70;0,00;0,00;190,44;0,00;0,00
470;12,4;0,36;-0,24;9,94;-1,05;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,71;0,00;0,00;190,44;0,00;0,00
480;12,4;0,71;-0,41;9,92;-1,95;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,68;0,00;0,00;190,44;0,00;0,00
490;12,4;0,52;-0,62;9,74;-1,06;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,68;0,00;0,00;190,44;0,00;0,00
500;12,4;0,19;-0,46;9,72;-0,84;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,70;0,00;0,00;190,44;0,00;0,00
510;12,3;0,51;-0,39;9,54;-1,85;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,70;0,00;0,00;190,44;0,00;0,00
520;12,4;0,54;-0,54;9,53;-0,51;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,69;0,00;0,00;190,44;0,00;0,00
530;12,4;0,33;-0,47;9,72;1,81;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,70;0,00;0,00;190,44;0,00;0,00
540;12,3;0,41;-0,32;9,80;2,02;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,70;0,00;0,00;190,44;0,00;0,00
550;12,4;0,65;-0,53;9,92;0,76;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,68;0,00;0,00;190,44;0,00;0,00
560;12,4;0,48;-0,55;9,98;0,21;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,69;0,00;0,00;190,44;0,00;0,00
