TIME;POWER;LONG ACCEL;LAT ACCEL;VERT ACCEL;PITCH RATE;GPS SPEED;BRAKE LIGHT;PEDAL FORCE ;PULL FORCE ;GPS HEADING;GPS LONGITUDE;GPS LATITUDE;GPS X POSITION;GPS Y POSITION;GPS ALTITUDE ;GPS STATUS;GPS SAT COUNT;GPS SPEED ACC;GPS POS ACC;INITIAL PITCH;INITIAL ROLL;PROCESSED PITCH;PROCESSED ACCEL;FILTERED PROCESSED ACCEL;SLIP ANGLE;PROCESSED SPEED
[mS];[V];[m/s/s];[m/s/s];[m/s/s];[deg/s];[km/h];[-];[N];[N];[deg];[deg];[deg];[m];[m];[m];[-];[-];[km/h];[m];[deg];[deg];[deg];[m/s/s];[m/s/s];[deg];[km/h]


410;12,3;0,53;-0,33;9,76;0,80;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,56;0,00;0,00;190,44;0,00;0,00
420;12,3;0,80;-0,42;9,74;0,13;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,55;0,00;0,00;190,44;0,00;0,00
430;12,3;0,65;-0,53;9,76;0,78;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,55;0,00;0,00;190,44;0,00;0,00
440;12,3;0,37;-0,37;9,84;1,77;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,56;0,00;0,00;190,44;0,00;0,00
450;12,3;0,40;-0,27;9,80;0,19;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,55;0,00;0,00;190,44;0,00;0,00
460;12,3;0,58;-0,45;9,78;-0,89;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,53;0,00;0,00;190,44;0,00;0,00
470;12,3;0,46;-0,41;9,79;0,02;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,53;0,00;0,00;190,44;0,00;0,00
480;12,3;0,54;-0,32;9,79;0,94;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,53;0,00;0,00;190,44;0,00;0,00
490;12,3;0,81;-0,37;9,75;-0,43;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,52;0,00;0,00;190,44;0,00;0,00
500;12,3;0,77;-0,43;9,87;-1,67;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,51;0,00;0,00;190,44;0,00;0,00
510;12,3;0,50;-0,53;9,73;0,72;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,51;0,00;0,00;190,44;0,00;0,00
520;12,3;0,26;-0,38;9,66;1,12;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,52;0,00;0,00;190,44;0,00;0,00
530;12,3;0,50;-0,36;9,79;-2,13;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,51;0,00;0,00;190,44;0,00;0,00
540;12,3;0,60;-0,44;9,83;-0,23;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,51;0,00;0,00;190,44;0,00;0,00
550;12,3;0,48;-0,38;9,87;-0,59;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,51;0,00;0,00;190,44;0,00;0,00
560;12,3;0,94;-0,44;9,78;-1,84;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,50;0,00;0,00;190,44;0,00;0,00
570;12,3;0,67;-0,59;9,71;-1,62;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,51;0,00;0,00;190,44;0,00;0,00
580;12,3;0,27;-0,47;9,68;-0,00;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,52;0,00;0,00;190,44;0,00;0,00
590;12,3;0,29;-0,33;9,52;-0,17;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,53;0,00;0,00;190,44;0,00;0,00
600;12,3;0,46;-0,46;9,38;0,53;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,52;0,00;0,00;190,44;0,00;0,00
610;12,3;0,26;-0,51;9,44;2,47;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,52;0,00;0,00;190,44;0,00;0,00
620;12,3;0,25;-0,40;9,86;4,08;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,53;0,00;0,00;190,44;0,00;0,00
