TIME;POWER;LONG ACCEL;LAT ACCEL;VERT ACCEL;PITCH RATE;GPS SPEED;BRAKE LIGHT;PEDAL FORCE ;PULL FORCE ;GPS HEADING;GPS LONGITUDE;GPS LATITUDE;GPS X POSITION;GPS Y POSITION;GPS ALTITUDE ;GPS STATUS;GPS SAT COUNT;GPS SPEED ACC;GPS POS ACC;INITIAL PITCH;INITIAL ROLL;PROCESSED PITCH;PROCESSED ACCEL;FILTERED PROCESSED ACCEL;SLIP ANGLE;PROCESSED SPEED
[mS];[V];[m/s/s];[m/s/s];[m/s/s];[deg/s];[km/h];[-];[N];[N];[deg];[deg];[deg];[m];[m];[m];[-];[-];[km/h];[m];[deg];[deg];[deg];[m/s/s];[m/s/s];[deg];[km/h]


370;14,5;-0,16;0,09;9,84;0,20;0,68;0;0;0;238,8;4,5117898;51,9444809;0,64;-10,64;7,63;1;9;1,7;2,1;0,47;0,46;-0,45;0,13;0,07;0,00;0,74
380;14,7;-0,13;0,04;9,84;-0,25;0,68;0;0;0;238,8;4,5117898;51,9444809;0,64;-10,64;7,63;1;9;1,7;2,1;0,46;0,46;-0,45;-0,02;0,06;0,00;0,73
390;14,6;-0,13;0,01;9,81;-0,10;0,68;0;0;0;238,8;4,5117898;51,9444809;0,64;-10,64;7,63;1;9;1,7;2,1;0,46;0,46;-0,46;-0,10;0,05;0,00;0,73
400;14,5;0,01;0,14;9,83;-0,03;0,68;0;0;0;238,8;4,5117898;51,9444809;0,64;-10,64;7,63;1;9;1,7;2,1;0,46;0,45;-0,46;-0,10;0,03;0,00;0,73
410;14,5;-0,12;0,17;9,75;-0,12;0,68;0;0;0;238,8;4,5117898;51,9444809;0,64;-10,64;7,63;1;9;1,7;2,1;0,46;0,46;-0,46;0,03;0,03;0,00;0,73
420;14,6;-0,13;0,12;9,75;-0,06;0,68;0;0;0;238,8;4,5117898;51,9444809;0,64;-10,64;7,63;1;9;1,7;2,1;0,46;0,47;-0,46;-0,09;0,02;0,00;0,72
430;14,6;-0,15;0,07;9,82;-0,14;0,68;0;0;0;238,8;4,5117898;51,9444809;0,64;-10,64;7,63;1;9;1,7;2,1;0,46;0,48;-0,46;-0,10;0,01;0,00;0,72
440;14,5;0,04;0,09;9,87;0,04;0,68;0;0;0;238,8;4,5117898;51,9444809;0,64;-10,64;7,63;1;9;1,7;2,1;0,46;0,47;-0,46;-0,12;-0,01;0,00;0,72
450;14,6;-0,17;0,01;9,81;0,04;0,68;0;0;0;238,8;4,5117898;51,9444809;0,64;-10,64;7,63;1;9;1,7;2,1;0,46;0,48;-0,46;0,06;0,00;0,00;0,72
460;14,6;-0,11;0,02;9,85;0,01;0,68;0;0;0;238,8;4,5117898;51,9444809;0,64;-10,64;7,63;1;9;1,7;2,1;0,46;0,47;-0,46;-0,14;-0,01;0,00;0,71
470;14,6;-0,14;0,04;9,84;0,26;0,68;0;0;0;238,8;4,5117898;51,9444809;0,64;-10,64;7,63;1;9;1,7;2,1;0,46;0,46;-0,46;-0,08;-0,02;0,00;0,71
480;14,4;0,07;0,12;9,83;0,15;0,68;0;0;0;238,8;4,5117898;51,9444809;0,64;-10,64;7,63;1;9;1,7;2,1;0,46;0,46;-0,46;-0,11;-0,03;0,00;0,71
490;14,5;-0,14;0,10;9,71;0,26;0,68;0;0;0;238,8;4,5117898;51,9444809;0,64;-10,64;7,63;1;9;1,7;2,1;0,46;0,46;-0,46;0,10;-0,02;0,00;0,71
500;14,5;-0,10;0,08;9,78;0,23;0,68;0;0;0;238,8;4,5117898;51,9444809;0,64;-10,64;7,63;1;9;1,7;2,1;0,46;0,46;-0,46;-0,11;-0,03;0,00;0,71
510;14,4;0,03;0,06;9,82;0,05;0,68;0;0;0;238,8;4,5117898;51,9444809;0,64;-10,64;7,63;1;9;1,7;2,1;0,46;0,46;-0,46;-0,08;-0,03;0,00;0,70
520;14,3;0,08;0,09;9,82;0,03;0,68;0;0;0;238,8;4,5117898;51,9444809;0,64;-10,64;7,63;1;8;1,7;2,1;0,46;0,46;-0,46;0,05;-0,02;0,00;0,71
530;14,4;-0,13;0,02;9,81;0,03;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,46;-0,46;0,11;-0,01;0,00;0,71
540;14,4;-0,08;0,02;9,80;-0,21;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,46;-0,46;-0,11;-0,02;0,00;0,71
550;14,3;0,02;0,05;9,82;-0,04;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,45;-0,46;-0,06;-0,02;0,00;0,70
560;14,3;0,10;0,17;9,73;0,27;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,45;-0,46;0,04;-0,02;0,00;0,70
570;14,4;-0,12;0,11;9,70;0,22;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,46;-0,46;0,10;-0,01;0,00;0,71
580;14,4;-0,08;0,08;9,76;-0,20;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,46;-0,46;-0,12;-0,02;0,00;0,70
590;14,3;-0,02;0,10;9,87;0,22;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,46;-0,46;-0,08;-0,02;0,00;0,70
600;14,3;-0,17;0,10;9,84;0,39;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,47;-0,46;-0,02;-0,02;0,00;0,70
610;14,4;-0,16;0,03;9,85;0,05;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,47;-0,45;-0,17;-0,04;0,00;0,69
620;14,4;-0,14;0,01;9,83;-0,11;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,46;-0,45;-0,16;-0,05;0,00;0,69
630;14,3;0,01;0,12;9,83;0,26;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,46;-0,46;-0,14;-0,06;0,00;0,68
640;14,4;-0,12;0,17;9,75;-0,21;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,46;-0,45;0,00;-0,05;0,00;0,68
650;14,5;-0,13;0,11;9,76;0,25;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,47;-0,46;-0,12;-0,06;0,00;0,68
660;14,5;-0,15;0,07;9,84;-0,23;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,47;-0,45;-0,14;-0,07;0,00;0,67
670;14,4;0,10;0,10;9,85;-0,21;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,47;-0,46;-0,16;-0,08;0,00;0,67
680;14,5;-0,14;0,02;9,80;0,05;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,47;-0,46;0,09;-0,06;0,00;0,67
690;14,6;-0,07;0,03;9,84;0,11;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,47;-0,46;-0,15;-0,07;0,00;0,67
700;14,5;-0,14;0,05;9,84;0,09;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,46;-0,46;-0,08;-0,07;0,00;0,66
710;14,4;0,11;0,14;9,83;0,21;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,46;-0,46;-0,15;-0,08;0,00;0,66
720;14,5;-0,08;0,12;9,71;0,21;0,61;0;0;0;231,1;4,5117879;51,9444809;0,53;-10,64;7,78;1;8;1,6;2,1;0,46;0,47;-0,46;0,10;-0,06;0,00;0,66
730;14,6;-0,07;0,09;9,78;0,22;0,61;0;0;0;231,1;4,5117874;51,9444809;0,50;-10,64;7,78;1;8;1,6;2,1;0,46;0,47;-0,45;-0,09;-0,06;0,00;0,66
740;14,5;-0,02;0,06;9,83;0,25;0,61;0;0;0;243,5;4,5117874;51,9444809;0,50;-10,64;7,86;1;8;1,6;2,1;0,46;0,47;-0,45;-0,09;-0,07;0,00;0,65
750;14,4;0,06;0,10;9,84;0,38;0,61;0;0;0;243,5;4,5117874;51,9444809;0,50;-10,64;7,86;1;8;1,6;2,1;0,46;0,47;-0,45;-0,05;-0,07;0,00;0,65
760;14,6;-0,16;0,01;9,80;0,21;0,61;0;0;0;243,5;4,5117874;51,9444809;0,50;-10,64;7,86;1;8;1,6;2,1;0,46;0,47;-0,45;0,04;-0,06;0,00;0,65
770;14,6;-0,09;0,01;9,82;0,41;0,61;0;0;0;243,5;4,5117874;51,9444809;0,50;-10,64;7,86;1;8;1,6;2,1;0,46;0,47;-0,45;-0,19;-0,07;0,00;0,65
780;14,5;-0,04;0,04;9,85;0,51;0,61;0;0;0;243,5;4,5117874;51,9444809;0,50;-10,64;7,86;1;8;1,6;2,1;0,46;0,46;-0,44;-0,12;-0,07;0,00;0,64
790;14,5;0,08;0,17;9,76;0,07;0,61;0;0;0;243,5;4,5117874;51,9444809;0,50;-10,64;7,86;1;8;1,6;2,1;0,46;0,46;-0,44;-0,07;-0,07;0,00;0,64
800;14,6;-0,14;0,11;9,71;0,28;0,61;0;0;0;243,5;4,5117874;51,9444809;0,50;-10,64;7,86;1;8;1,6;2,1;0,46;0,47;-0,44;0,05;-0,06;0,00;0,64
810;14,6;-0,07;0,10;9,76;0,07;0,61;0;0;0;243,5;4,5117874;51,9444809;0,50;-10,64;7,86;1;8;1,6;2,1;0,46;0,47;-0,43;-0,17;-0,07;0,00;0,64
820;14,5;-0,05;0,09;9,86;-0,08;0,61;0;0;0;243,5;4,5117874;51,9444809;0,50;-10,64;7,86;1;8;1,6;2,1;0,46;0,47;-0,43;-0,10;-0,07;0,00;0,63
830;14,4;-0,12;0,11;9,83;-0,06;0,61;0;0;0;243,5;4,5117874;51,9444809;0,50;-10,64;7,86;1;8;1,6;2,1;0,46;0,47;-0,44;-0,08;-0,08;0,00;0,63
840;14,6;-0,14;0,03;9,82;0,45;0,61;0;0;0;243,5;4,5117874;51,9444809;0,50;-10,64;7,86;1;8;1,6;2,1;0,46;0,47;-0,44;-0,14;-0,08;0,00;0,62
850;14,6;-0,13;0,02;9,82;0,09;0,61;0;0;0;243,5;4,5117874;51,9444809;0,50;-10,64;7,86;1;8;1,6;2,1;0,46;0,47;-0,43;-0,16;-0,09;0,00;0,62
860;14,5;-0,05;0,11;9,84;0,10;0,61;0;0;0;243,5;4,5117874;51,9444809;0,50;-10,64;7,86;1;8;1,6;2,1;0,46;0,46;-0,43;-0,15;-0,10;0,00;0,61
870;14,5;-0,08;0,18;9,75;0,35;0,61;0;0;0;243,5;4,5117874;51,9444809;0,50;-10,64;7,86;1;8;1,6;2,1;0,46;0,47;-0,43;-0,07;-0,09;0,00;0,61
880;14,6;-0,13;0,11;9,73;0,35;0,61;0;0;0;243,5;4,5117874;51,9444809;0,50;-10,64;7,86;1;8;1,6;2,1;0,46;0,47;-0,43;-0,10;-0,09;0,00;0,61
890;14,6;-0,13;0,07;9,81;-0,07;0,61;0;0;0;243,5;4,5117874;51,9444809;0,50;-10,64;7,86;1;8;1,6;2,1;0,46;0,48;-0,42;-0,15;-0,10;0,00;0,60
900;14,5;0,05;0,07;9,87;0,04;0,61;0;0;0;243,5;4,5117874;51,9444809;0,50;-10,64;7,86;1;8;1,6;2,1;0,46;0,47;-0,43;-0,15;-0,11;0,00;0,60
910;14,5;-0,12;0,02;9,81;-0,35;0,61;0;0;0;243,5;4,5117874;51,9444809;0,50;-10,64;7,86;1;8;1,6;2,1;0,46;0,47;-0,43;0,02;-0,09;0,00;0,60
920;14,6;-0,07;0,02;9,82;-0,09;0,61;0;0;0;243,5;4,5117860;51,9444809;0,38;-10,64;7,86;1;8;1,6;2,1;0,46;0,47;-0,43;-0,14;-0,10;0,00;0,59
930;14,6;-0,14;0,03;9,84;0,09;0,61;0;0;0;236,7;4,5117860;51,9444809;0,38;-10,64;8,00;1;8;1,6;2,1;0,46;0,47;-0,43;-0,09;-0,10;0,00;0,59
940;14,5;0,09;0,09;9,84;0,09;0,61;0;0;0;236,7;4,5117860;51,9444809;0,38;-10,64;8,00;1;8;1,6;2,1;0,46;0,46;-0,43;-0,16;-0,10;0,00;0,58
950;14,5;-0,06;0,12;9,70;0,04;0,61;0;0;0;236,7;4,5117860;51,9444809;0,38;-10,64;8,00;1;8;1,6;2,1;0,46;0,47;-0,43;0,07;-0,09;0,00;0,58
960;14,7;-0,07;0,09;9,77;-0,12;0,61;0;0;0;236,7;4,5117860;51,9444809;0,38;-10,64;8,00;1;8;1,6;2,1;0,46;0,47;-0,43;-0,08;-0,09;0,00;0,58
970;14,6;-0,09;0,07;9,80;-0,26;0,61;0;0;0;236,7;4,5117860;51,9444809;0,38;-10,64;8,00;1;8;1,6;2,1;0,46;0,47;-0,43;-0,09;-0,09;0,00;0,58
980;14,5;0,05;0,12;9,87;0,30;0,61;0;0;0;236,7;4,5117860;51,9444809;0,38;-10,64;8,00;1;8;1,6;2,1;0,46;0,47;-0,43;-0,11;-0,09;0,00;0,57
990;14,6;-0,16;0,02;9,81;0,20;0,61;0;0;0;236,7;4,5117860;51,9444809;0,38;-10,64;8,00;1;8;1,6;2,1;0,45;0,47;-0,43;0,02;-0,08;0,00;0,58
1000;14,6;-0,06;0,02;9,81;0,18;0,61;0;0;0;236,7;4,5117860;51,9444809;0,38;-10,64;8,00;1;8;1,6;2,1;0,45;0,47;-0,43;-0,18;-0,09;0,00;0,57
1010;14,6;-0,07;0,04;9,83;0,13;0,61;0;0;0;236,7;4,5117860;51,9444809;0,38;-10,64;8,00;1;8;1,6;2,1;0,45;0,47;-0,43;-0,08;-0,09;0,00;0,57
1020;14,5;0,13;0,19;9,78;0,04;0,61;0;0;0;236,7;4,5117860;51,9444809;0,38;-10,64;8,00;1;8;1,6;2,1;0,45;0,47;-0,43;-0,08;-0,09;0,00;0,56
1030;14,6;-0,12;0,13;9,69;0,28;0,61;0;0;0;236,7;4,5117860;51,9444809;0,38;-10,64;8,00;1;8;1,6;2,1;0,45;0,47;-0,43;0,12;-0,07;0,00;0,57
1040;14,6;-0,05;0,10;9,77;0,16;0,61;0;0;0;236,7;4,5117860;51,9444809;0,38;-10,64;8,00;1;8;1,6;2,1;0,45;0,47;-0,42;-0,13;-0,07;0,00;0,56
1050;14,5;-0,09;0,07;9,85;0,29;0,61;0;0;0;236,7;4,5117860;51,9444809;0,38;-10,64;8,00;1;8;1,6;2,1;0,45;0,47;-0,42;-0,06;-0,07;0,00;0,56
1060;14,5;-0,10;0,13;9,85;0,37;0,61;0;0;0;236,7;4,5117860;51,9444809;0,38;-10,64;8,00;1;8;1,6;2,1;0,45;0,47;-0,42;-0,10;-0,08;0,00;0,56
1070;14,6;-0,18;0,03;9,81;0,00;0,61;0;0;0;236,7;4,5117860;51,9444809;0,38;-10,64;8,00;1;8;1,6;2,1;0,45;0,47;-0,42;-0,11;-0,08;0,00;0,55
